store_id,date,is_holiday,temperature,fuel_price,cpi,unemployment,fed_funds,ics,weekly_sales
5,2012-06-08,0,81.02,3.452,222.33627,5.801,0.16,73.2,113.25448046488194
22,2012-06-08,0,61.71,3.746,142.1158099,7.671,0.16,73.2,155.34904109258756
8,2012-06-08,0,74.28,3.452,225.3011521,5.679,0.16,73.2,149.7047826229164
40,2012-06-08,0,55.78,3.746,138.1174194,4.125,0.16,73.2,156.0866799351082
38,2012-06-08,0,84.83,4.103,130.8896774,11.627,0.16,73.2,122.18042370232662
6,2012-06-08,0,80.5,3.452,223.3553131,5.964,0.16,73.2,176.94582540437338
33,2012-06-08,0,90.94,4.103,130.8896774,7.396,0.16,73.2,107.75093364219423
1,2012-06-08,0,78.3,3.452,221.7494839,7.143,0.16,73.2,176.96348615253712
4,2012-06-08,0,78.11,3.433,130.8896774,4.308,0.16,73.2,191.21340232372214
39,2012-06-08,0,81.12,3.452,220.4357073,6.989,0.16,73.2,174.79783641484048
42,2012-06-08,0,86.87,4.103,130.8896774,7.382,0.16,73.2,135.11789479304707
7,2012-06-08,0,63.07,3.741,197.6551863,8.09,0.16,73.2,135.13501963572332
27,2012-06-08,0,64.05,3.871,142.1158099,8.253,0.16,73.2,178.88598631733527
34,2012-06-08,0,75.35,3.433,130.8896774,9.575,0.16,73.2,152.78824898158385
16,2012-06-08,0,65.43,3.741,197.6551863,6.169,0.16,73.2,132.77680727365026
25,2012-06-08,0,58.48,3.689,214.5527132,7.139,0.16,73.2,140.01392506806565
17,2012-06-08,0,60.51,3.776,130.8896774,6.235,0.16,73.2,152.29679653326707
18,2012-06-08,0,59.1,3.746,138.1174194,8.304,0.16,73.2,157.32258170027666
2,2012-06-08,0,78.69,3.452,221.3877467,6.891,0.16,73.2,185.45261850243526
36,2012-06-08,0,81.5,3.513,220.4357073,6.989,0.16,73.2,112.93469604725531
19,2012-06-08,0,60.19,3.871,138.1174194,8.15,0.16,73.2,167.43977540254372
45,2012-06-08,0,64.3,3.689,191.0155329,8.567,0.16,73.2,143.37128503336515
20,2012-06-08,0,62.01,3.689,214.5527132,7.139,0.16,73.2,190.89958557626463
9,2012-06-08,0,78.91,3.452,225.4947868,5.539,0.16,73.2,131.46609282879132
32,2012-06-08,0,71.14,3.741,197.6551863,8.09,0.16,73.2,162.44402847575213
43,2012-06-08,0,85.73,3.452,213.1702811,9.575,0.16,73.2,135.1390476347821
14,2012-06-08,0,64.3,3.689,191.0155329,8.567,0.16,73.2,187.69886774177823
28,2012-06-08,0,84.83,4.103,130.8896774,11.627,0.16,73.2,169.10681182679426
38,2012-06-15,0,85.94,4.144,130.8295333,11.627,0.16,73.2,120.79682417928407
39,2012-06-15,0,81.33,3.393,220.4494148,6.989,0.16,73.2,173.71688578873002
36,2012-06-15,0,82.15,3.407,220.4494148,6.989,0.16,73.2,112.4524797338822
44,2012-06-15,0,65.97,3.756,130.8295333,5.621,0.16,73.2,112.94661545650013
16,2012-06-15,0,65.36,3.723,197.692292,6.169,0.16,73.2,130.6742665751387
12,2012-06-15,0,85.94,4.144,130.8295333,11.627,0.16,73.2,153.63352414729218
35,2012-06-15,0,69.52,3.62,142.1292548,8.876,0.16,73.2,145.976207476126
1,2012-06-15,0,79.35,3.393,221.7626421,7.143,0.16,73.2,175.01122394138122
33,2012-06-15,0,92.44,4.144,130.8295333,7.396,0.16,73.2,108.20937187946645
5,2012-06-15,0,81.64,3.393,222.3492901,5.801,0.16,73.2,111.90386948864521
22,2012-06-15,0,66.56,3.683,142.1292548,7.671,0.16,73.2,155.35249022765944
14,2012-06-15,0,71.93,3.62,191.0299731,8.567,0.16,73.2,182.733159714752
6,2012-06-15,0,82.1,3.393,223.3680933,5.964,0.16,73.2,175.35645943684153
43,2012-06-15,0,87.75,3.393,213.1786952,9.575,0.16,73.2,134.6554281377409
2,2012-06-15,0,80.56,3.393,221.4009901,6.891,0.16,73.2,184.23478814676625
40,2012-06-15,0,63.39,3.683,138.1295333,4.125,0.16,73.2,151.86510602704624
3,2012-06-15,0,84.66,3.393,225.2644795,6.664,0.16,73.2,121.71817135691718
28,2012-06-15,0,85.94,4.144,130.8295333,11.627,0.16,73.2,161.84211712704465
8,2012-06-15,0,77.14,3.393,225.3134743,5.679,0.16,73.2,149.16898365001146
19,2012-06-15,0,68.19,3.786,138.1295333,8.15,0.16,73.2,169.09299451911576
26,2012-06-15,0,57.84,3.683,138.1295333,7.489,0.16,73.2,154.03793279921126
30,2012-06-15,0,81.51,3.393,221.4009901,6.891,0.16,73.2,121.44400726260346
34,2012-06-15,0,76.48,3.372,130.8295333,9.575,0.16,73.2,152.0544842928192
32,2012-06-15,0,70.91,3.723,197.692292,8.09,0.16,73.2,162.02440466529086
31,2012-06-15,0,81.51,3.393,221.4009901,6.891,0.16,73.2,168.7908816923741
20,2012-06-15,0,71.51,3.62,214.5653243,7.139,0.16,73.2,189.30184078354424
21,2012-06-15,0,81.51,3.393,221.4009901,6.891,0.16,73.2,139.842518157243
15,2012-06-15,0,67.7,3.786,138.1295333,8.15,0.16,73.2,134.76898298622066
23,2012-06-15,0,64.73,3.683,138.1295333,4.125,0.16,73.2,172.37424701434415
13,2012-06-15,0,65.97,3.756,130.8295333,5.965,0.16,73.2,188.9884199451129
29,2012-06-15,0,66.56,3.683,138.1295333,9.14,0.16,73.2,129.52879432893184
42,2012-06-15,0,88.58,4.144,130.8295333,7.382,0.16,73.2,132.94156285768173
45,2012-06-15,0,71.93,3.62,191.0299731,8.567,0.16,73.2,144.6786598641874
25,2012-06-15,0,68.34,3.62,214.5653243,7.139,0.16,73.2,141.25978311762358
37,2012-06-15,0,82.15,3.393,220.4494148,6.989,0.16,73.2,126.57806643952091
18,2012-06-15,0,66.58,3.683,138.1295333,8.304,0.16,73.2,155.19803957943986
7,2012-06-15,0,59.33,3.723,197.692292,8.09,0.16,73.2,136.5210486392422
10,2012-06-15,0,88.58,4.144,130.8295333,7.382,0.16,73.2,180.18736960256476
4,2012-06-15,0,80.94,3.372,130.8295333,4.308,0.16,73.2,190.95228909413515
27,2012-06-15,0,69.52,3.786,142.1292548,8.253,0.16,73.2,179.13100091440398
41,2012-06-15,0,64.92,3.723,197.692292,6.547,0.16,73.2,167.25454536896842
17,2012-06-15,0,56.67,3.756,130.8295333,6.235,0.16,73.2,151.26728806296578
9,2012-06-15,0,82.21,3.393,225.5070634,5.539,0.16,73.2,130.3251645236486
11,2012-06-15,0,84.97,3.393,225.2644795,6.664,0.16,73.2,168.36010884478233
24,2012-06-15,0,68.28,3.786,138.1295333,8.983,0.16,73.2,166.5763229889402
11,2012-06-22,0,83.26,3.346,225.3068615,6.664,0.16,73.2,166.27883513898487
22,2012-06-22,0,70.61,3.629,142.1606464,7.671,0.16,73.2,157.40000740760553
23,2012-06-22,0,71.82,3.629,138.1629,4.125,0.16,73.2,171.7015846118201
12,2012-06-22,0,91.61,4.014,130.7929,11.627,0.16,73.2,152.01320519129433
17,2012-06-22,0,62.9,3.737,130.7929,6.235,0.16,73.2,152.0056421033429
6,2012-06-22,0,81.2,3.346,223.4093906,5.964,0.16,73.2,174.64343235839186
15,2012-06-22,0,74.28,3.722,138.1629,8.15,0.16,73.2,137.65762104826956
34,2012-06-22,0,78.85,3.329,130.7929,9.575,0.16,73.2,152.82110910108838
8,2012-06-22,0,78.85,3.346,225.3558843,5.679,0.16,73.2,148.37326873052396
19,2012-06-22,0,75.83,3.722,138.1629,8.15,0.16,73.2,170.00081051005142
30,2012-06-22,0,81.78,3.346,221.4411622,6.891,0.16,73.2,120.66573033170381
45,2012-06-22,0,74.22,3.564,191.0646096,8.567,0.16,73.2,144.7311165641111
26,2012-06-22,0,63.04,3.629,138.1629,7.489,0.16,73.2,155.15142525238676
44,2012-06-22,0,72.89,3.737,130.7929,5.621,0.16,73.2,112.74416472277083
33,2012-06-22,0,95.75,4.014,130.7929,7.396,0.16,73.2,105.08589801877196
7,2012-06-22,0,63.69,3.735,197.7389345,8.09,0.16,73.2,137.6720801510031
18,2012-06-22,0,70.92,3.629,138.1629,8.304,0.16,73.2,156.12566595929283
20,2012-06-22,0,76.51,3.564,214.606,7.139,0.16,73.2,186.7270149621606
32,2012-06-22,0,74.85,3.735,197.7389345,8.09,0.16,73.2,160.62936403743117
28,2012-06-22,0,91.61,4.014,130.7929,11.627,0.16,73.2,160.02258791366089
31,2012-06-22,0,81.78,3.346,221.4411622,6.891,0.16,73.2,167.57136295130786
21,2012-06-22,0,81.78,3.346,221.4411622,6.891,0.16,73.2,140.31293358735172
42,2012-06-22,0,89.92,4.014,130.7929,7.382,0.16,73.2,128.7167602046235
24,2012-06-22,0,72.29,3.722,138.1629,8.983,0.16,73.2,168.91197274028923
13,2012-06-22,0,72.89,3.737,130.7929,5.965,0.16,73.2,187.56907938568614
29,2012-06-22,0,70.61,3.629,138.1629,9.14,0.16,73.2,131.42383934613406
10,2012-06-22,0,89.92,4.014,130.7929,7.382,0.16,73.2,178.62098530303993
41,2012-06-22,0,66.88,3.735,197.7389345,6.547,0.16,73.2,167.31557016650862
27,2012-06-22,0,73.23,3.722,142.1606464,8.253,0.16,73.2,180.90847596475103
25,2012-06-22,0,73.52,3.564,214.606,7.139,0.16,73.2,139.54994545030573
4,2012-06-22,0,81.63,3.329,130.7929,4.308,0.16,73.2,190.07495670077392
39,2012-06-22,0,79.84,3.346,220.4886472,6.989,0.16,73.2,172.02203296633613
43,2012-06-22,0,87.51,3.346,213.2123786,9.575,0.16,73.2,133.36544978157906
3,2012-06-22,0,82.7,3.346,225.3068615,6.664,0.16,73.2,119.94712929482536
38,2012-06-22,0,91.61,4.014,130.7929,11.627,0.16,73.2,118.84980788857715
40,2012-06-22,0,69.32,3.629,138.1629,4.125,0.16,73.2,154.21661744962597
2,2012-06-22,0,81.04,3.346,221.4411622,6.891,0.16,73.2,182.2537411755945
37,2012-06-22,0,80.4,3.346,220.4886472,6.989,0.16,73.2,124.84171041275239
35,2012-06-22,0,73.23,3.564,142.1606464,8.876,0.16,73.2,148.93225590949433
5,2012-06-22,0,80.57,3.346,222.3900046,5.801,0.16,73.2,111.67892359424836
1,2012-06-22,0,78.39,3.346,221.8030211,7.143,0.16,73.2,171.88277809881166
14,2012-06-22,0,74.22,3.564,191.0646096,8.567,0.16,73.2,175.88626720207114
16,2012-06-22,0,70.41,3.735,197.7389345,6.169,0.16,73.2,131.41698520922387
9,2012-06-22,0,81.05,3.346,225.5495841,5.539,0.16,73.2,130.16823001057932
36,2012-06-22,0,80.4,3.358,220.4886472,6.989,0.16,73.2,109.84599719776118
18,2012-06-29,0,70.17,3.577,138.1962667,8.304,0.16,73.2,156.79016157236896
2,2012-06-29,0,86.32,3.286,221.4813343,6.891,0.16,73.2,182.07479081487702
27,2012-06-29,0,73.94,3.667,142.1920381,8.253,0.16,73.2,181.03564090415819
43,2012-06-29,0,89.85,3.286,213.2460619,9.575,0.16,73.2,132.1291742069398
19,2012-06-29,0,69.92,3.667,138.1962667,8.15,0.16,73.2,167.0891169534022
26,2012-06-29,0,60.71,3.577,138.1962667,7.489,0.16,73.2,154.94327953156662
24,2012-06-29,0,70.4,3.667,138.1962667,8.983,0.16,73.2,168.7210701285244
25,2012-06-29,0,69.84,3.506,214.6466757,7.139,0.16,73.2,139.40372927161886
20,2012-06-29,0,74.15,3.506,214.6466757,7.139,0.16,73.2,186.61067869857962
21,2012-06-29,0,88.05,3.286,221.4813343,6.891,0.16,73.2,139.26586535243126
41,2012-06-29,0,76.54,3.693,197.785577,6.547,0.16,73.2,166.27610380419858
4,2012-06-29,0,84.23,3.257,130.7562667,4.308,0.16,73.2,188.40633877469773
23,2012-06-29,0,64.23,3.577,138.1962667,4.125,0.16,73.2,169.46685115258285
44,2012-06-29,0,82.0,3.681,130.7562667,5.621,0.16,73.2,112.94523699783525
1,2012-06-29,0,84.88,3.286,221.8434,7.143,0.16,73.2,172.27371211592023
22,2012-06-29,0,70.99,3.577,142.1920381,7.671,0.16,73.2,155.0533746204625
5,2012-06-29,0,87.08,3.286,222.4307191,5.801,0.16,73.2,112.12121242929858
40,2012-06-29,0,64.42,3.577,138.1962667,4.125,0.16,73.2,152.32996914045623
3,2012-06-29,0,86.42,3.286,225.3492435,6.664,0.16,73.2,120.22357126526472
42,2012-06-29,0,91.36,3.875,130.7562667,7.382,0.16,73.2,126.49672794849054
45,2012-06-29,0,75.22,3.506,191.0992462,8.567,0.16,73.2,142.26798972607213
28,2012-06-29,0,90.47,3.875,130.7562667,11.627,0.16,73.2,158.04802919214885
17,2012-06-29,0,71.14,3.681,130.7562667,6.235,0.16,73.2,152.05348328040535
31,2012-06-29,0,88.05,3.286,221.4813343,6.891,0.16,73.2,166.0580824952526
14,2012-06-29,0,75.22,3.506,191.0992462,8.567,0.16,73.2,173.84820459284074
30,2012-06-29,0,88.05,3.286,221.4813343,6.891,0.16,73.2,120.24161706144118
37,2012-06-29,0,86.68,3.286,220.5278796,6.989,0.16,73.2,126.55976067559747
34,2012-06-29,0,81.91,3.257,130.7562667,9.575,0.16,73.2,150.3353757696305
6,2012-06-29,0,87.35,3.286,223.4506878,5.964,0.16,73.2,175.55188331219162
38,2012-06-29,0,90.47,3.875,130.7562667,11.627,0.16,73.2,118.74288093801444
29,2012-06-29,0,70.99,3.577,138.1962667,9.14,0.16,73.2,129.7648248441865
39,2012-06-29,0,85.72,3.286,220.5278796,6.989,0.16,73.2,170.76777494510586
9,2012-06-29,0,87.18,3.286,225.5921049,5.539,0.16,73.2,129.03104256544032
32,2012-06-29,0,81.95,3.693,197.785577,8.09,0.16,73.2,159.92997667374667
36,2012-06-29,0,86.68,3.273,220.5278796,6.989,0.16,73.2,108.3227519472044
11,2012-06-29,0,87.86,3.286,225.3492435,6.664,0.16,73.2,164.2513861830634
33,2012-06-29,0,98.15,3.875,130.7562667,7.396,0.16,73.2,103.08244317280685
12,2012-06-29,0,90.47,3.875,130.7562667,11.627,0.16,73.2,150.34220528420732
10,2012-06-29,0,91.36,3.875,130.7562667,7.382,0.16,73.2,177.25888482144535
8,2012-06-29,0,84.47,3.286,225.3982943,5.679,0.16,73.2,147.39460474211228
15,2012-06-29,0,68.91,3.667,138.1962667,8.15,0.16,73.2,134.01788030273198
13,2012-06-29,0,82.0,3.681,130.7562667,5.965,0.16,73.2,186.1498699212762
35,2012-06-29,0,73.94,3.506,142.1920381,8.876,0.16,73.2,148.03666635701762
16,2012-06-29,0,77.31,3.693,197.785577,6.169,0.16,73.2,130.68171593510354
7,2012-06-29,0,68.84,3.693,197.785577,8.09,0.16,73.2,138.6117734308073
23,2012-07-06,0,70.86,3.538,138.2296333,4.156,0.16,72.3,172.4269114557183
40,2012-07-06,0,69.08,3.538,138.2296333,4.156,0.16,72.3,160.10642820136852
13,2012-07-06,0,79.23,3.63,130.7196333,5.765,0.16,72.3,189.77959465299938
38,2012-07-06,0,89.13,3.765,130.7196333,10.926,0.16,72.3,123.89970329786078
24,2012-07-06,0,77.18,3.646,138.2296333,8.953,0.16,72.3,175.4407213736046
26,2012-07-06,0,64.94,3.538,138.2296333,7.405,0.16,72.3,160.01503478223916
34,2012-07-06,0,77.95,3.187,130.7196333,9.285,0.16,72.3,153.14213014019103
5,2012-07-06,0,82.35,3.227,222.4714336,5.603,0.16,72.3,113.20894185087013
3,2012-07-06,0,83.14,3.227,225.3916254,6.334,0.16,72.3,119.27926433810892
21,2012-07-06,0,85.26,3.227,221.5215064,6.565,0.16,72.3,137.98746919204183
37,2012-07-06,0,81.52,3.227,220.567112,6.623,0.16,72.3,127.33147364682591
31,2012-07-06,0,85.26,3.227,221.5215064,6.565,0.16,72.3,169.66967437631737
30,2012-07-06,0,85.26,3.227,221.5215064,6.565,0.16,72.3,121.60092548881146
29,2012-07-06,0,77.41,3.538,138.2296333,9.419,0.16,72.3,131.23307156200357
19,2012-07-06,0,76.07,3.646,138.2296333,8.193,0.16,72.3,172.78924603892267
39,2012-07-06,0,81.05,3.227,220.567112,6.623,0.16,72.3,175.85671078707335
43,2012-07-06,0,82.68,3.227,213.2797452,9.285,0.16,72.3,135.2903142854729
10,2012-07-06,0,86.87,3.666,130.7196333,7.17,0.16,72.3,180.0339889830854
1,2012-07-06,0,81.57,3.227,221.8837789,6.908,0.16,72.3,179.02893572966644
35,2012-07-06,0,82.08,3.475,142.2234298,8.839,0.16,72.3,152.18914849220602
11,2012-07-06,0,83.44,3.227,225.3916254,6.334,0.16,72.3,169.76865363497015
45,2012-07-06,0,82.99,3.475,191.1338827,8.684,0.16,72.3,145.73978463316774
15,2012-07-06,0,74.64,3.646,138.2296333,8.193,0.16,72.3,137.14942231032688
33,2012-07-06,0,93.21,3.666,130.7196333,7.147,0.16,72.3,106.41996752682182
25,2012-07-06,0,75.52,3.475,214.6873514,7.28,0.16,72.3,141.2349791951747
27,2012-07-06,0,82.08,3.646,142.2234298,8.239,0.16,72.3,186.76802844285473
12,2012-07-06,0,89.13,3.765,130.7196333,10.926,0.16,72.3,153.43823464122693
22,2012-07-06,0,77.41,3.538,142.2234298,7.753,0.16,72.3,156.82110700989267
14,2012-07-06,0,82.99,3.475,191.1338827,8.684,0.16,72.3,181.56603324530622
9,2012-07-06,0,84.15,3.227,225.6346256,5.277,0.16,72.3,131.23041206472777
44,2012-07-06,0,79.23,3.63,130.7196333,5.407,0.16,72.3,114.78344465001237
42,2012-07-06,0,86.87,3.666,130.7196333,7.17,0.16,72.3,133.69372667992076
36,2012-07-06,0,81.52,3.232,220.567112,6.623,0.16,72.3,109.86287153709145
20,2012-07-06,0,79.2,3.475,214.6873514,7.28,0.16,72.3,193.82287482372553
17,2012-07-06,0,68.91,3.63,130.7196333,5.936,0.16,72.3,154.76251951491483
6,2012-07-06,0,82.95,3.227,223.4919851,5.668,0.16,72.3,181.94909475152022
16,2012-07-06,0,70.49,3.646,197.8322195,6.061,0.16,72.3,135.0646594700876
7,2012-07-06,0,64.67,3.646,197.8322195,7.872,0.16,72.3,143.8961586012804
41,2012-07-06,0,74.47,3.646,197.8322195,6.432,0.16,72.3,169.61291914370193
18,2012-07-06,0,76.08,3.538,138.2296333,8.535,0.16,72.3,159.1730353769539
8,2012-07-06,0,81.24,3.227,225.4407043,5.401,0.16,72.3,150.0347685468761
2,2012-07-06,0,84.2,3.227,221.5215064,6.565,0.16,72.3,186.24696527071936
4,2012-07-06,0,80.37,3.187,130.7196333,4.077,0.16,72.3,190.72283496974427
28,2012-07-06,0,89.13,3.765,130.7196333,10.926,0.16,72.3,171.03601360975046
32,2012-07-06,0,78.68,3.646,197.8322195,7.872,0.16,72.3,161.27057080300983
22,2012-07-13,0,75.81,3.561,142.2548214,7.753,0.16,72.3,151.58004344793534
16,2012-07-13,0,70.29,3.613,197.8788621,6.061,0.16,72.3,130.60766418667484
10,2012-07-13,0,89.8,3.723,130.683,7.17,0.16,72.3,178.90887685420097
39,2012-07-13,0,78.16,3.256,220.6063444,6.623,0.16,72.3,170.09418492767963
27,2012-07-13,0,78.95,3.689,142.2548214,8.239,0.16,72.3,178.6366334421051
24,2012-07-13,0,75.36,3.689,138.263,8.953,0.16,72.3,167.95055903224056
29,2012-07-13,0,75.81,3.561,138.263,9.419,0.16,72.3,127.00268619229031
30,2012-07-13,0,82.51,3.256,221.5616784,6.565,0.16,72.3,119.7983431256503
13,2012-07-13,0,83.68,3.595,130.683,5.765,0.16,72.3,185.26177063339946
41,2012-07-13,0,67.24,3.613,197.8788621,6.432,0.16,72.3,165.48857534498208
33,2012-07-13,0,97.6,3.723,130.683,7.147,0.16,72.3,107.85131160882705
14,2012-07-13,0,79.97,3.523,191.1685192,8.684,0.16,72.3,172.39759716247107
21,2012-07-13,0,82.51,3.256,221.5616784,6.565,0.16,72.3,136.5889021469982
11,2012-07-13,0,82.46,3.256,225.4340074,6.334,0.16,72.3,165.06156427744472
9,2012-07-13,0,82.39,3.256,225.6771463,5.277,0.16,72.3,128.48379813070343
20,2012-07-13,0,78.27,3.523,214.728027,7.28,0.16,72.3,188.56087221662105
23,2012-07-13,0,69.19,3.561,138.263,4.156,0.16,72.3,167.26583476877565
4,2012-07-13,0,76.86,3.224,130.683,4.077,0.16,72.3,187.71461401030896
18,2012-07-13,0,75.09,3.561,138.263,8.535,0.16,72.3,153.85205693978682
38,2012-07-13,0,95.61,3.723,130.683,10.926,0.16,72.3,119.6695145028005
12,2012-07-13,0,95.61,3.723,130.683,10.926,0.16,72.3,151.09885630875144
25,2012-07-13,0,73.87,3.523,214.728027,7.28,0.16,72.3,139.14403466081637
7,2012-07-13,0,64.21,3.613,197.8788621,7.872,0.16,72.3,138.0505161403114
31,2012-07-13,0,82.51,3.256,221.5616784,6.565,0.16,72.3,166.90913376857947
2,2012-07-13,0,80.17,3.256,221.5616784,6.565,0.16,72.3,180.6953145840549
34,2012-07-13,0,74.02,3.224,130.683,9.285,0.16,72.3,150.85188735287633
17,2012-07-13,0,72.94,3.595,130.683,5.936,0.16,72.3,151.1178026396004
15,2012-07-13,0,72.62,3.689,138.263,8.193,0.16,72.3,132.01767525117924
26,2012-07-13,0,64.47,3.561,138.263,7.405,0.16,72.3,155.43094180765559
40,2012-07-13,0,67.48,3.561,138.263,4.156,0.16,72.3,151.9469800378428
3,2012-07-13,0,82.28,3.256,225.4340074,6.334,0.16,72.3,119.73996313291481
36,2012-07-13,0,78.15,3.245,220.6063444,6.623,0.16,72.3,109.0264106967854
37,2012-07-13,0,78.15,3.256,220.6063444,6.623,0.16,72.3,126.39928779960601
8,2012-07-13,0,78.46,3.256,225.4831143,5.401,0.16,72.3,147.9606886491212
28,2012-07-13,0,95.61,3.723,130.683,10.926,0.16,72.3,159.99411967064142
44,2012-07-13,0,83.68,3.595,130.683,5.407,0.16,72.3,112.76656604085397
6,2012-07-13,0,80.27,3.256,223.5332824,5.668,0.16,72.3,173.73636260473978
45,2012-07-13,0,79.97,3.523,191.1685192,8.684,0.16,72.3,141.04840622711623
5,2012-07-13,0,80.78,3.256,222.5121481,5.603,0.16,72.3,110.8192363272568
42,2012-07-13,0,89.8,3.723,130.683,7.17,0.16,72.3,134.25677091866336
35,2012-07-13,0,78.95,3.523,142.2548214,8.839,0.16,72.3,144.88727965409038
43,2012-07-13,0,78.82,3.256,213.3134286,9.285,0.16,72.3,134.22905176740943
32,2012-07-13,0,71.57,3.613,197.8788621,7.872,0.16,72.3,158.5185441743586
19,2012-07-13,0,73.17,3.689,138.263,8.193,0.16,72.3,165.11362747526354
1,2012-07-13,0,77.12,3.256,221.9241579,6.908,0.16,72.3,171.85683872057456
4,2012-07-20,0,79.14,3.263,130.7012903,4.077,0.16,72.3,189.5530056815425
42,2012-07-20,0,84.45,3.589,130.7012903,7.17,0.16,72.3,128.0663389408417
24,2012-07-20,0,76.42,3.732,138.2331935,8.953,0.16,72.3,167.57913695757736
17,2012-07-20,0,70.59,3.556,130.7012903,5.936,0.16,72.3,150.41191012846966
32,2012-07-20,0,77.76,3.585,197.9290378,7.872,0.16,72.3,159.53750814557085
20,2012-07-20,0,76.04,3.567,214.7331351,7.28,0.16,72.3,184.42275804328216
9,2012-07-20,0,83.39,3.311,225.6871121,5.277,0.16,72.3,126.95318253921201
8,2012-07-20,0,79.94,3.311,225.4930078,5.401,0.16,72.3,147.88421343599788
16,2012-07-20,0,68.43,3.585,197.9290378,6.061,0.16,72.3,130.36967454038643
36,2012-07-20,0,81.76,3.301,220.6148749,6.623,0.16,72.3,109.53101162558312
14,2012-07-20,0,78.89,3.567,191.1670428,8.684,0.16,72.3,172.6701218254506
41,2012-07-20,0,74.06,3.585,197.9290378,6.432,0.16,72.3,165.98887299612704
35,2012-07-20,0,78.64,3.567,142.2337569,8.839,0.16,72.3,145.6369854707893
45,2012-07-20,0,78.89,3.567,191.1670428,8.684,0.16,72.3,140.4054342263827
25,2012-07-20,0,74.32,3.567,214.7331351,7.28,0.16,72.3,137.5789148364719
28,2012-07-20,0,85.53,3.726,130.7012903,10.926,0.16,72.3,158.83560709473903
12,2012-07-20,0,85.53,3.726,130.7012903,10.926,0.16,72.3,150.2723961019478
44,2012-07-20,0,75.69,3.556,130.7012903,5.407,0.16,72.3,112.89218641024549
27,2012-07-20,0,78.64,3.732,142.2337569,8.239,0.16,72.3,177.929290774789
3,2012-07-20,0,81.38,3.311,225.4438827,6.334,0.16,72.3,120.96943996804396
11,2012-07-20,0,82.41,3.311,225.4438827,6.334,0.16,72.3,165.89680548869362
18,2012-07-20,0,77.43,3.61,138.2331935,8.535,0.16,72.3,154.21626012115274
6,2012-07-20,0,81.57,3.311,223.5424501,5.668,0.16,72.3,173.31732076608765
33,2012-07-20,0,91.49,3.589,130.7012903,7.147,0.16,72.3,104.12019757439191
13,2012-07-20,0,75.69,3.556,130.7012903,5.765,0.16,72.3,186.53873272593543
5,2012-07-20,0,81.05,3.311,222.5209358,5.603,0.16,72.3,111.30785537248086
1,2012-07-20,0,80.42,3.311,221.9327267,6.908,0.16,72.3,170.9440689382132
39,2012-07-20,0,80.32,3.311,220.6148749,6.623,0.16,72.3,173.5550274782253
10,2012-07-20,0,84.45,3.589,130.7012903,7.17,0.16,72.3,181.77728509486283
43,2012-07-20,0,83.83,3.311,213.3219124,9.285,0.16,72.3,132.3415801764008
19,2012-07-20,0,76.17,3.732,138.2331935,8.193,0.16,72.3,164.97249018258393
29,2012-07-20,0,76.57,3.61,138.2331935,9.419,0.16,72.3,126.44808393253241
30,2012-07-20,0,84.25,3.311,221.5701123,6.565,0.16,72.3,120.5819168056999
22,2012-07-20,0,76.57,3.61,142.2337569,7.753,0.16,72.3,152.46700376298625
37,2012-07-20,0,81.76,3.311,220.6148749,6.623,0.16,72.3,126.24132098494043
21,2012-07-20,0,84.25,3.311,221.5701123,6.565,0.16,72.3,137.8867938675216
31,2012-07-20,0,84.25,3.311,221.5701123,6.565,0.16,72.3,167.5156546259852
7,2012-07-20,0,62.87,3.585,197.9290378,7.872,0.16,72.3,137.6163052193
2,2012-07-20,0,83.23,3.311,221.5701123,6.565,0.16,72.3,180.4101814551189
26,2012-07-20,0,66.75,3.61,138.2331935,7.405,0.16,72.3,154.8791842017305
40,2012-07-20,0,70.45,3.61,138.2331935,4.156,0.16,72.3,151.45591305600448
34,2012-07-20,0,77.7,3.263,130.7012903,9.285,0.16,72.3,150.68702536801467
38,2012-07-20,0,85.53,3.726,130.7012903,10.926,0.16,72.3,121.68806281437534
23,2012-07-20,0,71.13,3.61,138.2331935,4.156,0.16,72.3,167.1457370712745
15,2012-07-20,0,75.31,3.732,138.2331935,8.193,0.16,72.3,132.08200113229537
42,2012-07-27,0,83.98,3.769,130.7195806,7.17,0.16,72.3,127.11570868392303
33,2012-07-27,0,93.95,3.769,130.7195806,7.147,0.16,72.3,103.64705439050428
4,2012-07-27,0,81.06,3.356,130.7195806,4.077,0.16,72.3,186.42612583057547
14,2012-07-27,0,77.2,3.647,191.1655664,8.684,0.16,72.3,170.35814221164807
35,2012-07-27,0,76.01,3.647,142.2126924,8.839,0.16,72.3,144.0147015219639
38,2012-07-27,0,93.47,3.769,130.7195806,10.926,0.16,72.3,118.95191933784925
10,2012-07-27,0,83.98,3.769,130.7195806,7.17,0.16,72.3,180.3535324799842
37,2012-07-27,0,84.0,3.407,220.6234054,6.623,0.16,72.3,126.98748664553734
26,2012-07-27,0,64.12,3.701,138.2033871,7.405,0.16,72.3,154.14166192692974
30,2012-07-27,0,88.09,3.407,221.5785461,6.565,0.16,72.3,120.3518326742611
12,2012-07-27,0,93.47,3.769,130.7195806,10.926,0.16,72.3,149.17120995113936
44,2012-07-27,0,80.42,3.537,130.7195806,5.407,0.16,72.3,111.17653030750218
8,2012-07-27,0,81.71,3.407,225.5029014,5.401,0.16,72.3,145.49244158122826
